smiles,gsk3
COc1ccc(C)cc1NC(=O)C(OC(=O)c1ccc([N+](=O)[O-])o1)c1ccccc1,0
CCC(C)NS(=O)(=O)c1ccc(NC(=O)C2CCN(C(=O)c3ccco3)CC2)cc1,0
O=C(NCC1CCCO1)C(c1cccs1)N(C(=O)c1ccc(CN2CCOCC2)o1)c1ccc(Cl)cc1,0
CCn1ccnc1CN1CCCC(C(=O)c2ccc(SC)cc2)C1,0
COc1ccc(C(=O)C=C(C)Nc2ccc(NC(C)=O)cc2)cc1,0
COc1ccnc2c1c(=O)n(Cc1ccc(Cl)cc1Cl)c(=O)n2C,0
Cc1ccccc1-c1nc(C#N)c(N2CCCCC2)o1,0
Cc1cc(F)ccc1S(=O)(=O)N1CCCCC1CCNC(=O)C(=O)NCCN1CCOCC1,0
COc1ccccc1-n1c(=O)c2c3c(sc2n2c(S)nnc12)CCC3,0
CC(=NNS(=O)(=O)c1ccc(C)cc1C)c1ccc2c(c1)OCO2,0
COc1ccc(Cl)cc1NS(=O)(=O)c1cccc(C(=O)NCC(c2ccco2)N2CCCC2)c1,0
CCOc1ncccc1C(=O)Nc1ccc(OC)c(S(=O)(=O)N2CCCCC2)c1,0
Nn1cnnc1NN=Cc1ccc(Cl)c([N+](=O)[O-])c1,0
Cc1nc(Cl)sc1C(=O)Nc1cccc(Cl)c1,0
CCOc1ccc(S(=O)(=O)Nc2cccc(C(=O)N(C)Cc3cccc(OC)c3OC)c2)cc1,0
CSc1nc(O)c(C#N)c(-c2ccc(Cl)cc2)n1,0
O=C(Cn1nc(-c2ccccc2)c2ccccc2c1=O)Nc1ccccn1,0
O=C(NC(=S)NC(CO)c1ccccc1)c1ccc(F)cc1,0
CC1CCN(C(C(=O)NC2CCCCC2)c2cc3c(cc2[N+](=O)[O-])OCO3)CC1,0
Cc1ccccc1NC(=O)NCCCCc1ccccc1,0
O=C(O)c1cc(S(=O)(=O)N(Cc2ccccc2)c2ccc(Cl)cc2)ccc1Cl,0
O=C(NC(=S)NCCN1CCOCC1)c1ccc(Cl)cc1Cl,0
Cc1cccc(CN(CC(=O)NN=Cc2ccco2)S(=O)(=O)c2ccc(Cl)cc2)c1,0
CCOC(=O)C1C(CCl)=NC(=O)NC1c1ccc2c(c1)OCO2,0
Cc1c(NC(=O)C(C)OC(=O)c2c3c(nc4ccccc24)CCC3)c(=O)n(-c2ccccc2)n1C,0
COC(=O)c1sccc1NC(=S)N1CCN(c2ccc(F)cc2)CC1,0
COc1ccccc1OCC(=O)Nc1ccc2c(c1)OCCO2,0
Cc1cc(C)c(S(=O)(=O)Nc2ccc(-c3cn4ccccc4n3)cc2)c(C)c1,0
CC(=O)c1ccc(-c2nc3ccccc3n2C)o1,0
COc1ccc(CCN=C(N)NS(=O)(=O)c2ccc(C)cc2)cc1,0
COc1ccc(NC(=S)NCCCN2CCCC2)cc1Cl,0
CS(=O)(=O)N1CCN(c2ccccc2NC(=O)c2cc3ccccc3o2)CC1,0
Cc1cc(S(=O)(=O)NC2CCN(Cc3ccccc3)CC2)c(C)cc1Cl,0
Cc1ccc(OCC(=O)N2CC3(C)CC2CC(C)(C)C3)cc1,0
CN(C)CC1CCCCC1OC(=O)C=Cc1ccc(Cl)cc1Cl,0
CC1CC(C(=O)O)=C(C(=O)NCCc2ccc(F)cc2)CC1C,0
COc1ccc(Nc2nc(S(=O)(=O)c3ccc(C)cc3)c(Cl)s2)cc1,0
Cc1cccn2c(=O)c(C=C(C#N)C(=O)NCc3ccco3)c(N3CCCC(C)C3)nc12,0
O=C(O)CSc1nnc(CNc2ccccc2Cl)n1-c1ccccc1,0
c1csc(-c2nnc(Cc3cccc4ccccc34)o2)c1,0
NC(=O)CCC(C(=O)O)N1C(=O)c2ccc(O)cc2C1=O,0
CC=C1CC(=O)Oc2cc(C)cc(OCC(=O)N3CCC(C(=O)NC(C)C)(c4ccccc4)CC3)c21,0
Cc1ccc(-c2onc3ccc(C(=O)C=CN(C)C)cc23)cc1,0
N#CC1=C(c2ccc(Cl)cc2)C(C#N)C(=N)N(N)C1=O,0
COc1ccc(CN2CCN(C(=O)CC(C)C)CC2)cc1,0
Cc1cc(N)ccc1-n1nc2ccccc2n1,0
Nc1ccc2c3c(cccc13)C(=O)N(c1ccccc1)C2=O,0
COc1ccc(CNC(=O)C2SC(=S)N(c3ccc(OC)cc3)C2=N)cc1,0
CCOc1ccc(Oc2ccccc2NC(=O)C2=COCCO2)cc1,0
CN1CCN(CCCNC(=O)c2cc3c(-c4ccc(Cl)cc4)nn(C)c3s2)CC1,0
O=C(Nc1cccnc1)c1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1,0
COc1ccc(OC)c(NC(=O)CCn2cccc2)c1,0
CN(C)CCCOC(=O)c1ccccc1,0
COc1ccc(N2CCN(C(=O)c3cc(C)on3)CC2)cc1,0
CC1=NN(c2ccccc2)C(=O)C1=Cc1cn(CCC#N)nc1-c1ccc(Cl)cc1,0
c1ccc2c(N3CCCCC3)nc(N3CCOCC3)nc2c1,0
COc1ccc(NC(=O)NC(C)(C(F)(F)F)C(F)(F)F)cc1,0
Cn1c(-c2ccccc2)cnc1SCC(N)=O,0
O=C(NC(=S)Nc1ccc2[nH]c(O)nc2c1)c1ccccc1[N+](=O)[O-],0
Cc1ccc(C)c(C(C)NC(=O)c2ccncc2)c1,0
CN1CCN(c2ccc(Cl)cc2NC(=O)C2COc3ccccc3O2)CC1,0
COc1ccc(Cl)cc1NC(=O)C1Cc2cc(S(=O)(=O)N3CCCC3)ccc2N1C(C)=O,0
O=C(NC(=O)N1CCN(c2ccc([N+](=O)[O-])cn2)CC1)c1ccccc1F,0
CCCC(=O)NC(Oc1ccc(Cl)cc1Cl)C(Cl)(Cl)Cl,0
CS(=O)(=O)N(CC(=O)N1CCc2ccccc2C1)c1cccc([N+](=O)[O-])c1,0
CC(C)N(C(=O)c1sc2cc([N+](=O)[O-])ccc2c1Cl)C(C)C,0
COc1cccc(C(=O)CN2C(=O)C(C)(C)Oc3ccc(C(=O)N4CCOCC4)cc32)c1,0
CCN1CCN(CC(=O)Nc2ccc(C)c(Br)c2)CC1,0
CC1Cc2ccccc2N1C(=O)CCn1c(=O)oc2ccccc21,0
COc1ccccc1Nc1nc(-c2c(C)nc3ncccn23)cs1,0
Cc1cc(C)c2cc(C)c(SCC(=O)NCc3ccco3)nc2c1,0
Cc1cccc(Cn2nc(C)cc2NC(=O)Cn2cc([N+](=O)[O-])cn2)c1,0
O=[N+]([O-])c1cccc(S(=O)(=O)N2CCCCC2)c1,0
CCCC12CN3CC(CCC)(CN(C1)C3C(O)C(O)C(O)CO)C2=O,0
COc1ccc(-n2ncc(C(C)NS(=O)(=O)c3cc(F)ccc3C)c2C)cc1,0
O=C1CC(c2ccc(F)cc2)c2cc3c(cc2N1)CCC3,0
CC(C)NC(=O)Cn1nnc(-c2ccc(Cl)cc2)n1,0
Cc1cc(C(=O)CSc2ncn[nH]2)c(C)n1Cc1cccs1,0
Cc1cc(NC(=O)C2(C)CC2(Br)Br)no1,0
O=C(Cc1ccc(Cl)cc1)N1CCN(c2ccccc2)CC1,0
Cc1ccc(C)c(OCCC(=O)OCC(=O)Nc2cccnc2Cl)c1,0
CCC(C)NC(=O)CC(c1ccc(OC)cc1)n1cccc1,0
COC(=O)c1nc(C(=O)OC)c(C(=O)OC)nc1C(=O)OC,0
CCn1c(S)nnc1CSCc1c(Cl)cccc1Cl,0
OC1(c2ccc(Cl)cc2)CCN(Cc2nc(-c3cnccn3)no2)CC1,0
Cn1cc(Cl)c(C(=O)NN=Cc2ccc(OS(=O)(=O)c3ccccc3)cc2)n1,0
CCOC(=O)c1sc(NC(=O)CSc2nnc(-c3ccc(OC)cc3)n2CCOC)nc1C,0
COc1cccc(N2C(C(C)=O)=NN(c3ccccc3)C2c2ccc(N3CCOCC3)cc2)c1,0
O=c1c2ccccc2c(-c2ccccc2)nn1Cc1ccccc1,0
CCOC(=O)N1CCN(C(=O)CN(c2ccc3c(c2)OCO3)S(C)(=O)=O)CC1,0
O=C(O)Cc1cn(Cc2cccc(Cl)c2)c2ccccc12,0
C=CCN1CC2(c3ccccc3)CN(CC=C)CC(c3ccccc3)(C1)C2=O,0
CCOC(=O)c1sc2nc(CC(=O)OC)nc(NCC(=O)OC)c2c1C,0
O=C(NN=Cc1ccc(N2CCOCC2)cc1)c1ccccn1,0
CN(C)S(=O)(=O)c1cccc(NC(=O)Cc2ccsc2)c1,0
Cc1ccc2c(c1)N(CC(=O)NCc1ccco1)C(=O)CO2,0
Cc1ccc(C(=O)N2CCN(c3ccc(N4CCOCC4)nn3)CC2)cc1C,0
O=C1CC(c2ccncc2)c2cc3c(cc2N1)OCO3,0
Cc1cccc(-n2nc3c(c2NC(=O)c2ccc4c(c2)OCO4)C=S(O)(O)=C3)c1C,0
O=C(Cn1cnc([N+](=O)[O-])n1)NN=Cc1ccccc1O,0
O=C1COc2ccc(NC(=O)c3ccccc3C(=O)O)cc2N1,0
Cc1cccc(C)c1NC(=O)CN(C)C(C)C(=O)Nc1ccccc1-c1ccccc1,0
Cn1c(SCC(=O)c2ccc(O)cc2O)nnc1-c1ccccc1,0
COc1ccc(NS(=O)(=O)c2ccc(OC)c(OC)c2)cc1OC,0
CCOC(=O)C1CCCN(S(=O)(=O)c2c(C)c(C)cc(C)c2C)C1,0
COC(=O)C1=C(C)N(c2ccc(Cl)cc2)C(=Cc2cccs2)C1=O,0
COc1ccc(NC(=O)Cn2cnc3c(cnn3-c3ccc(C)c(C)c3)c2=O)c(OC)c1,0
O=C1CC(=CN2CCN(c3ccccc3)CC2)c2cc(O)c(-c3ccccc3)cc2O1,0
COc1ccc(C(=O)NCCN2C(=O)SC(=Cc3cccnc3)C2=O)c(OC)c1OC,0
CC(C)N(C1=CC(=O)OC12CCCCC2)C(C)C,0
O=C(Cn1nnc(-c2ccc(CN3CCOCC3)cc2)n1)Nc1nc(-c2ccccc2)cs1,0
CCN1CCCC1CNC(=O)c1ccc(N2CCOCC2)c(NS(=O)(=O)c2ccc(OC)cc2)c1,0
NC(=O)CSc1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccccc1,0
CCCCCOC(=O)CSc1nnc(-c2cc(OC)c(OC)c(OC)c2)o1,0
Cc1c(O)ccc2c1OC(=O)C(N=C(O)c1ccc3c(c1)CCC(C)(C)O3)C2=O,0
CCCN1CCC(NC(=O)CCc2nnc(-c3ccccc3)o2)CC1,0
COc1cc(NC(=O)CCN2CCOCC2)cc(OC)c1,0
COc1cc(C(=O)N2CCN(c3cccc(C)c3C)CC2)cc(OC)c1OC,0
Cn1cc(C2CC3CN(C4CCCC4)C(=O)C34CCCN24)c(-c2ccccc2)n1,0
CN(C)C(=O)c1ccc(-n2cnc3ccccc3c2=O)cc1,0
CC(C)N(CCn1cnc2c3ccccc3nc-2c1O)C(C)C,0
Cc1cccc(-c2cccc(NC(=O)C3CCCN(C(=O)c4cccnc4)C3)c2)c1,0
CCOc1ccccc1-n1c(COc2ccccc2)nnc1SCC(N)=O,0
COc1ccc(OCCNC(=O)c2cccc(Oc3ccc(C(F)(F)F)cc3[N+](=O)[O-])c2)cc1,0
CC=C1CC(=O)Oc2c3c(cc(OCC(=O)NC(C(=O)O)C(C)CC)c21)OC(C)(C)CC3,0
CCC(C)NC(=O)c1ccccc1NC(=O)C(C)N(c1ccccc1)S(C)(=O)=O,0
O=C1C=Cc2ccccc2C1=NNc1ccccc1F,0
O=C(Cn1c2ccccc2c(=O)c2ccccc21)NN=Cc1cc([N+](=O)[O-])ccc1N1CCCCC1,0
Cc1scc(-c2nnc(S)n2Cc2ccccc2)c1C,0
COCCNC(=O)c1cc(-c2cccs2)on1,0
O=[N+]([O-])c1ccc(O)c(C=Nn2c(S)nnc2-c2ccccc2)c1,0
O=C1c2ccccc2C(=O)N1CCc1c[nH]c2ccc(O)cc12,0
COc1ccc(C(=O)NCCCCNC(=O)c2ccc(OC)c(OC)c2)cc1OC,0
CN(CC(=O)NCc1ccncc1)S(=O)(=O)c1ccccc1,0
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ncccn2)cc1,0
Cc1cccc(Nc2nc(N)nc(CN3CCN(c4ccccc4)CC3)n2)c1,0
CCc1ccccc1NC(=O)c1cc(S(=O)(=O)N2CCc3ccccc32)cn1C,0
O=C(CCCCn1c(=O)[nH]c2ccccc2c1=O)N1CCN(c2ncccn2)CC1,0
Cc1ccc(NC(=O)COC(=O)CCC(=O)c2cccs2)cc1S(=O)(=O)N1CCOCC1,0
Cc1ccc(OCC(=O)NCCNC(=O)COc2ccc(C)cc2)cc1,0
COc1ccc(Cl)cc1NC(=S)NCCSc1ccc(C)cc1,0
O=C(NC(c1ccccc1)c1ccccc1)N1CCOCC1,0
COc1ccc(CNC(=S)Nc2ccc(S(N)(=O)=O)cc2)cc1,0
CCn1cc(C(=O)N2CCN(c3ccccc3F)CC2)c(=O)c2ccc(C)nc21,0
CC(=O)C(C#N)c1nc(O)c(Cc2ccc(C)c(Cl)c2)s1,0
Cc1nonc1OCCNc1ccc([N+](=O)[O-])cc1,0
COc1cc(C(CCN2CCCCC2)c2c(OC)cc(OC)c3c(C)cc(=O)oc23)cc(OC)c1OC,0
Brc1c(NC2=NCCN2)ccc2nccnc12,0
Cc1c(Cl)c(C(=O)N2CCCCCC2)nn1C,0
CCOC(=O)c1ccc(N=NN(C)C)cc1,0
O=C(NCc1ccco1)c1nc(O)c2nnn(Cc3cccc(Cl)c3)c2n1,0
O=S1(=O)NC2CCCCCN2c2ccc(F)cc21,0
CCC(C)NC(=O)c1ccc(C(=O)c2ccccc2)cc1,0
O=C(NCc1cccs1)C(=O)c1c[nH]c2ccccc12,0
O=C(COC(=O)c1ccccc1C(=O)c1ccc(Cl)cc1)NCC1CCCO1,0
Cc1ccc(C(=O)NC(O)C(Cl)(Cl)Cl)cc1,0
CC(=O)N1CCN(C(=O)c2ccc(NS(=O)(=O)c3ccc4[nH]c(=O)[nH]c4c3)cc2)CC1,0
O=C(O)C=Cc1cn(Cc2ccccc2)nc1-c1ccccc1,0
CC(=O)Nc1ccc(Sc2ccccc2C(=O)O)cc1,0
CCOc1nn(-c2ccccc2)c(O)c1C=Nc1ccc(OC)cc1,0
CCCN(CCC)CCCNC(=O)c1cc2c(=O)n(CC)c3ccccc3c2s1,0
COc1ccc(CNC(=O)C2=C(C(=O)O)CCC(C)C2)cc1,0
Cc1ccc(C(=O)NCCCN2CCOCC2)c(Cl)c1,0
Cc1cccc(Oc2nc3ccccn3c(=O)c2C=C(C#N)C(=O)NC2CCS(=O)(=O)C2)c1,0
CCCn1c(C(C)Nc2nc(-c3ccc(Cl)c([N+](=O)[O-])c3)cs2)nc2ccccc21,0
CC(=O)N1CCN(S(=O)(=O)c2cccc(C(=O)OCN3C(=O)c4ccccc4C3=O)c2)CC1,0
COc1ccc(C=NNC(=O)c2cccnc2)cc1CN1CCN(c2ccc(F)cc2)CC1,0
CN(Cc1cccc(F)c1)C(=O)C(c1ccccc1)c1ccccc1,0
C=CCN1C(=O)NC(=O)C(=C(C)NNC(=S)Nc2ccccc2)C1=O,0
CCCCNC(=O)c1onc(CCl)c1C(=O)OC,0
Cc1cc(C)c(C#N)c(SCC(=O)NC(C)(C)C)n1,0
Cc1cccc(NC(=O)CN(C)S(=O)(=O)c2cccc3cccnc23)c1C,0
C=CCn1c(Cc2ccc(OC)cc2)nnc1SCC(N)=O,0
CCCc1nnc2c(N(C)S(=O)(=O)c3ccccc3)nc3ccccc3n12,0
CC(=NNC(=O)c1cccc2ccccc12)c1cccs1,0
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)cc1Cl,0
COc1ccc(-n2cc(CNC3CCCCNC3=O)c(-c3cccc(F)c3)n2)cc1,0
COc1ccc2cc3cc(C(=O)Nc4ccccc4N4CCN(C)CC4)oc3nc2c1,0
CC(C)(C)c1cc(NCCCn2ccnc2)n2ncc(-c3ccc(Cl)cc3)c2n1,0
CCc1ccc(C(=O)C=C2Cc3cccc(OC)c3OC2=O)cc1,0
O=S(=O)(c1ccccc1)c1cnc(-c2ccccc2)nc1N1CCCC1,0
Cc1cc(C)cc(NC2=NC(=O)N(C3CCCCC3)C(=O)C2)c1,0
COCCn1c(-c2ccc(OC)cc2)cnc1SCC(=O)Nc1cc(C)on1,0
CCOc1ccc(NC(=O)NCCCn2c(C)nc3cc(C)c(C)cc32)cc1,0
CC1(C)Sc2c3ccccc3c(O)n2C1C(=O)NC1CC1,0
CCOc1cc(C=NNC(=O)C(C)Sc2ccccc2)ccc1O,0
COc1ccc(CCNC(=O)CCS(=O)(=O)c2ccc3c(c2)NC(=O)CO3)cc1OC,0
Cc1cccc(Cn2c(N3CCN(c4ccccc4)CC3)nc3c2c(=O)n(C)c(=O)n3C)c1,0
CCOC(=O)N1CCc2c(sc(NC(=O)CN3CCOCC3)c2C(=O)Nc2ccccc2)C1,0
Nc1c(C(=O)NCc2cccs2)nnn1CC(=O)Nc1cccc(Cl)c1,0
CCOc1ccc(CN(Cc2ccco2)C(c2cccs2)c2nnnn2C(C)(C)C)cc1,0
O=C1C2CCCN2C(c2cccc(Cl)c2)N1c1ccccn1,0
COc1ccccc1-n1c(SCC(=O)N2CCCC2)nnc1-c1ccccn1,0
COc1ccccc1OCCNC(=O)c1ccc(C)o1,0
Cc1ccc(OCCN2C(=O)c3ccccc3C2=O)c(C)c1,0
O=C(NC1CCc2ccccc21)C1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,0
Cc1ccc(NC(=S)N2CCCC2)cc1Cl,0
COc1cccc(CNC(=O)C(C)n2ccc3cc(S(=O)(=O)N4CCCC4)ccc32)c1,0
O=C(O)c1cccc(-n2cccc2C=C2SC(=O)N(CC(=O)N3CCCC3)C2=O)c1,0
CCOc1ccc(Cn2c(=O)sc3ccccc32)cc1OC,0
CCOc1ccccc1N1C(=O)NC(=O)C(C=NCCCn2ccnc2)C1=O,0
CSc1sc(-c2nnc(S)n2C)c2c1C=CCC2,0
COc1ccc(CNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,0
CC1=C(C#N)C(=O)N(CCO)C(=O)C1=NNc1ccc(S(N)(=O)=O)cc1,0
COCCCNC(=O)CNC(=O)c1cn(-c2ccccc2OC)c(=O)c2ccccc12,0
Cc1ccc2c(c1)c1c(n2CC(O)Cn2c(C)nc3ccccc32)C(=O)CCC1,0
COC(=O)C1C(C)=NC(=O)NC1c1ccccc1,0
Cc1ccc(NC(=O)C(c2ccccc2)c2ccccc2)c(O)c1,0
CCCNC(=O)CC1Sc2ccccc2NC1=O,0
O=C(NCC(c1ccco1)N1CCc2ccccc2C1)c1ccccc1,0
COc1cccc(C2(O)CC(C(F)(F)F)=NN2C(=O)c2ccccn2)c1,0
CCOc1ccc(NC(=O)C2=C(C)NC(=S)NC2c2ccc(O)c(OC)c2)cc1,0
Cc1nnsc1NC(=O)OCC(C)C,0
Cc1ccccc1NC(=O)Cc1nc(CCl)cs1,0
O=C(CNc1ccc(Oc2ccccc2)cc1)N1CCOCC1,0
COc1ccccc1NC(=O)NC1C=S(O)(O)=CC1,0
O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCCNC(=S)Nc1ccc(Cl)cc1,0
CCc1ccc(NC(=O)CN2C(=O)COc3ccc(S(=O)(=O)N4CCCC4)cc32)cc1,0
CC1(NC(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2Cl)C=S(O)(O)=CC1,0
CCOC(=O)C1=C(C)N=C2SC(C)C(=O)N2C1c1ccc(OC(C)=O)c(OC)c1,0
CCOc1ccc(CN2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)cc1,0
O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1ccccc1[N+](=O)[O-],0
O=C(CN1C(=O)NC2(CCc3ccccc32)C1=O)c1ccc(F)c(F)c1,0
COc1ccc(CC(=O)N2CCC(c3ccccc3)C2)cc1,0
COc1cc(OC)cc(-c2oc3cccnc3c2C#CCCO)c1,0
CN(C(=O)CCc1nnc(CCCCc2ccccc2)o1)C1CC(C)(C)NC(C)(C)C1,0
Oc1ccc2ccccc2c1CN1CCN(c2ccccc2F)CC1,0
COC(=O)c1ccc(NC(=O)CSc2nnc(C(C)NC(=O)c3ccccc3Cl)n2C)cc1,0
COc1ccc(S(=O)(=O)NC(C)C(=O)NCc2ccncc2)cc1Cl,0
COc1cccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)c1,0
Clc1ccc(OCCCc2nc(-c3ccncc3)no2)c(Cl)c1,0
COc1ccccc1NC1=NC(=O)C(=Cc2ccc(N(C)C)cc2)S1,0
Cc1n[nH]c(SCC(=O)NC2CCCCC2)c1[N+](=O)[O-],0
CC(=O)Nc1cccc(NC(=O)CSc2nnc3ccc(-c4cccnc4)nn23)c1,0
Cc1ccsc1CN(C)C(=O)CCc1nnc(COc2ccccc2)o1,0
CCCCN1C(=N)C(N(CCOC)C(=O)CCCc2nc3ccccc3s2)C(=O)NC1=O,0
Cn1c(-c2ccc3c(c2)OCO3)cnc1NCc1ccccc1,0
Cc1ccc(CN2CCN(Cc3cc(O)c4ccccc4n3)CC2CCO)o1,0
Cc1nn(CCCC(=O)Nc2sc3c(c2C#N)CCC3)c(C)c1[N+](=O)[O-],0
Cc1cccc(NC(=O)CN2C(=O)NC(C)(c3ccc4c(c3)OCO4)C2=O)c1,0
CCOC(=O)N1CCN(C(=O)c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)CC1,0
CCn1c(=O)cc(SCC(=O)N2CCN(C)CC2)c2ccccc21,0
NC(=O)CC(NC(=O)Cc1cccc2ccccc12)c1ccc(NCCN2CCCC2)c([N+](=O)[O-])c1,0
COc1ccc(N(CC(=O)NCc2ccco2)S(C)(=O)=O)c(OC)c1,0
CSc1ccc(C=CC(=O)c2ccc(NC(=O)C(C)C)cc2)cc1,0
CCOc1ccccc1C=Nn1nnnc1N,0
C#CCSC1=NC(C)=C(C(=O)OCC)C(c2cccs2)C1C#N,0
Cc1ccc(-c2nn(-c3ccccc3)cc2C=CC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1,0
CC(C)CN(CC(C)C)C(=O)Cc1coc2ccc3ccccc3c12,0
Nc1ccc(-c2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1,0
N#CC(=NNc1ccc(Cl)cc1)C(=O)c1ccccc1,0
Cc1noc(C)c1CSc1nc2ccccc2n1C,0
COc1ccc(CNS(=O)(=O)c2ccc(-n3cnnn3)c(OC)c2)cc1,0
COc1cc2[nH]c(=O)n(-c3ccccc3)c(=O)c2cc1OC,0
CC1CCCCN1CCNC(=O)c1ccc2c(=O)n(Cc3ccc(Cl)cc3)c(=S)[nH]c2c1,0
CC(C)c1nc2sc3c(SCC(=O)NCc4ccco4)ncnc3c2c2c1CCC2,0
CS(=O)(=O)N(CC(=O)NC1CC2CCC1C2)c1cccc(C(F)(F)F)c1,0
CCCCN(C(=O)c1ccccc1F)C1C(=N)N(CCC)C(=O)NC1=O,0
Cc1cc(Br)c(NC(=O)CCl)c(Br)c1,0
COc1ccc(C2C=CCNCC(=O)N2Cc2ccc(F)cc2)cc1,0
CC(=NNC(=O)c1cc(C)[nH]n1)c1ccncc1,0
O=C(N=CCc1ccco1)Nc1cccc(Cl)c1,0
COc1ccc(-n2nc3c(N4CCC(C(=O)NCCc5ccccc5C)CC4)nnc(C)c3c2C)cc1,0
CCOc1ccc(NC(=O)COC(=O)C23CC4CC(CC(C4)C2)C3)c([N+](=O)[O-])c1,0
O=C(NN=Cc1ccccc1OCc1ccccc1)c1ccco1,0
CCOc1ccc(C)cc1S(=O)(=O)n1nc(C)cc1C,0
Cn1c(SCc2ccccc2F)nnc1-c1ccccn1,0
CCN1CCN(C=Nc2nc(C)cs2)CC1,0
C=CCOc1c(OC)cc(C=NNc2cccc(C(=O)O)c2)c(Br)c1Br,0
O=C(Nc1ncnc2c1CCC2)C12CC3CC(CC(C3)C1)C2,0
O=C(CCCN1C(=O)SC(=Cc2ccccc2)C1=S)Nc1ccc(C(=O)O)cc1,0
Cc1ccc(N=Cc2nc(-c3ccco3)oc2O)cc1,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)NC(=O)c4cccc(F)c4)CC3)cc21,0
O=C(O)C1(P(=O)(c2ccccc2)c2ccccc2)CCCC1,0
O=C(C1CCCN(S(=O)(=O)c2ccc(Br)s2)C1)N1CCN(c2ccccc2)CC1,0
O=C(Nn1c(O)c2c(c1O)C(c1ccccc1)C=CC2c1ccccc1)c1cccc(Br)c1,0
COc1ccc(C(CNC(=O)COc2cc(C)ccc2Cl)N2CCCCC2)cc1,0
NNC(=S)Nc1c(Br)cc(F)cc1Br,0
CCOC(=O)c1nnn(CC(=O)NC(=O)Nc2ccc(F)cc2)c1C(=O)OCC,0
CCn1cc(CN2CCC(n3nccc3NC(=O)C3CCCC3)CC2)c(C)n1,0
CC(=O)c1cccc(NC(=S)NC(=O)CC(C)(C)C)c1,0
O=C(NN=Cc1cc(Br)ccc1OC(=O)c1ccc(Br)cc1)c1ccncc1,0
Cc1ccc(C2=Nc3ccccc3N=C(C(Cl)Cl)C2)cc1,0
CCCNC(=O)c1ccc(-c2nn(C)c(=O)c3ccccc23)cc1,0
CCOc1cccc(CN2CCCC(N3CCc4cc(OC)c(OC)cc4C3)C2)c1O,0
Cc1ccc(C2=Nc3ncnn3C(c3ccccc3)C2)cc1,0
Sc1nnc(-c2ccco2)n1N=CC=Cc1ccccc1,0
O=S(=O)(c1ccc(NC(=S)NN=C(C2CC2)C2CC2)cc1)N1CCOCC1,0
O=C(Nc1ccc(N2CCOCC2)c(S(=O)(=O)Nc2ccc(Cl)cc2)c1)c1cnccn1,0
COc1cccc(C(N)=NOC(=O)Cc2ccccc2[N+](=O)[O-])c1,0
Clc1ccc(CSc2ccc(-c3ccccn3)nn2)cc1,0
CSc1n[nH]c(NC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)n1,0
O=C(Nc1nccs1)c1c(O)nc2c(c1O)CCCC2,0
Cc1cccc(C)c1NC(=O)N1CCC(n2c(O)nc3ccccc32)CC1,0
COc1ccc(-c2cc(C(F)(F)F)c3c(N)c(C(=O)NCCSC)sc3n2)cc1,0
NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1,0
Cc1cccc(-n2c(-c3ccco3)nc3nc4ccccc4nc32)c1,0
CCC(=O)NCCCc1nc2ccccc2n1Cc1ccccc1F,0
CCCCNC(=O)c1ccc2c(=O)n(CCCOCC)c(=S)[nH]c2c1,0
COCCCNC(=S)N1CCN(S(C)(=O)=O)CC1,0
COC(=O)C1(C)NC(c2ccc(O)cc2)c2c1c(O)n(-c1ccc3c(c1)OCCO3)c2O,0
CSc1nc(-c2ccco2)nn1C(=O)c1ccccc1Cl,0
COc1cc(NC(=O)c2cccc(F)c2)c(OC)cc1N=S(C)(=O)O,0
CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)CN(C)C)c1,0
COc1ccccc1N1CCN(C2CCCN(C(=O)CC(F)(F)F)C2)CC1,0
COC(=O)c1ccccc1NC(=O)Cn1cnc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2c1=O,0
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCN(Cc2ccsc2)CC1,0
CCOC(=O)c1cnc(SCc2nc(N)nc(Nc3ccc(OC)cc3)n2)nc1N,0
CCOC(=O)C(C(=O)NCc1ccc(F)cc1)c1ncc(C(F)(F)F)cc1Cl,0
Cc1cc(=O)n(C)c(=O)n1CCCCOc1cccc([N+](=O)[O-])c1,0
